Order_ID,Customer_ID,City,Category,Product_Name,Quantity,Price_per_Unit,Order_Date,Delivery_Time_Minutes,Payment_Method,Rating,Total_Amount
101462,2970,Hyderabad,Fruits,Chips,9,50.31,2024-09-20,41,Cash,3.8,452.79
101463,1197,Mumbai,Snacks,Milk,4,48.37,2024-06-09,34,UPI,1.5,193.48
101464,2669,Hyderabad,Vegetables,Milk,3,173.24,2024-08-20,43,Card,3.0,519.72
101465,3626,Mumbai,Beverages,Banana,9,138.77,2024-10-01,42,UPI,2.9,1248.93
101466,3438,Delhi,Fruits,Banana,8,113.75,2024-09-14,22,Cash,1.6,910.0
101467,2202,Hyderabad,Vegetables,Banana,6,86.18,2024-11-06,34,UPI,4.2,517.08
101468,3601,Hyderabad,Fruits,Bread,1,91.86,2024-05-18,51,UPI,2.5,91.86
101469,2471,Delhi,Beverages,Apple,1,20.91,2024-08-14,49,UPI,4.0,20.91
101470,4571,Hyderabad,Vegetables,Apple,6,96.43,2024-09-29,48,Card,1.8,578.58
101471,4086,Mumbai,Beverages,Milk,3,161.14,2024-11-12,53,Cash,2.3,483.41999999999996
101472,2646,Hyderabad,Dairy,Bread,3,83.72,2024-03-26,58,Card,1.4,251.16
101473,2692,Bangalore,Beverages,Banana,6,82.88,2024-10-17,53,UPI,1.6,497.28
101474,2312,Pune,Dairy,Milk,3,12.99,2024-08-04,57,Card,4.5,38.97
101475,3035,Mumbai,Vegetables,Bread,6,96.99,2024-12-24,19,Cash,1.4,581.9399999999999
101476,1477,Bangalore,Dairy,Chips,5,14.81,2024-03-06,40,Cash,1.4,74.05
101477,2254,Delhi,Vegetables,Juice,4,118.37,2024-09-13,53,UPI,4.8,473.48
101478,1922,Mumbai,Vegetables,Bread,8,106.29,2024-05-14,20,UPI,3.6,850.32
101479,1419,Pune,Snacks,Milk,2,169.6,2024-02-24,34,Card,1.4,339.2
101480,3204,Pune,Vegetables,Apple,7,120.54,2024-12-21,55,Cash,4.9,843.7800000000001
101481,3597,Delhi,Dairy,Banana,4,71.45,2024-08-30,54,Cash,1.6,285.8
101482,4512,Delhi,Snacks,Juice,2,108.08,2024-09-08,43,Card,4.1,216.16
101483,2120,Mumbai,Snacks,Chips,7,142.94,2024-01-21,29,Cash,1.1,1000.5799999999999
101484,4068,Hyderabad,Vegetables,Juice,1,27.85,2024-11-02,16,UPI,3.5,27.85
101485,4044,Delhi,Beverages,Juice,4,128.0,2024-06-11,42,UPI,3.2,512.0
101486,4482,Hyderabad,Beverages,Bread,9,184.16,2024-12-21,44,Card,1.8,1657.44
101487,1950,Bangalore,Snacks,Milk,4,66.83,2024-09-20,38,Card,3.6,267.32
101488,3336,Pune,Vegetables,Milk,3,129.06,2024-03-08,21,Card,3.5,387.18
101489,2277,Hyderabad,Beverages,Juice,2,166.05,2024-04-16,14,UPI,4.2,332.1
101490,3243,Pune,Vegetables,Banana,3,107.24,2024-03-07,21,Card,4.5,321.71999999999997
101491,3645,Hyderabad,Vegetables,Milk,1,146.42,2024-07-17,38,Cash,3.0,146.42
101492,2857,Bangalore,Snacks,Juice,8,69.09,2024-07-10,44,Card,3.0,552.72
101493,4593,Delhi,Snacks,Milk,1,68.15,2024-01-02,29,Cash,3.5,68.15
101494,1516,Bangalore,Fruits,Banana,3,136.84,2024-09-13,46,UPI,3.9,410.52
101495,2658,Delhi,Beverages,Chips,3,144.03,2024-01-01,10,Cash,2.4,432.09000000000003
101496,2865,Delhi,Beverages,Juice,2,188.03,2024-12-23,25,Cash,3.0,376.06
101497,3912,Pune,Beverages,Apple,5,52.72,2024-04-24,39,Cash,3.3,263.6
101498,2141,Bangalore,Dairy,Apple,3,98.96,2024-03-28,18,UPI,5.0,296.88
101499,3853,Hyderabad,Vegetables,Juice,3,57.6,2024-07-15,51,Cash,3.4,172.8
101500,2932,Bangalore,Snacks,Bread,8,25.22,2024-04-01,19,Cash,1.9,201.76
101501,4230,Pune,Beverages,Chips,4,86.61,2024-09-30,22,Card,3.4,346.44
101502,1814,Delhi,Fruits,Bread,4,81.08,2024-12-09,57,Card,4.3,324.32
101503,3275,Pune,Beverages,Apple,3,61.38,2024-06-08,29,Card,4.4,184.14000000000001
101504,2900,Mumbai,Vegetables,Banana,1,66.43,2024-06-21,38,Cash,4.2,66.43
101505,3263,Mumbai,Vegetables,Juice,8,78.48,2024-02-02,13,Cash,4.6,627.84
101506,3995,Hyderabad,Snacks,Milk,1,197.88,2024-03-13,55,UPI,2.3,197.88
101507,4767,Pune,Dairy,Apple,7,158.76,2024-07-14,58,Cash,3.0,1111.32
101508,3062,Hyderabad,Snacks,Chips,5,23.57,2024-10-10,37,Cash,4.1,117.85
101509,4228,Hyderabad,Beverages,Apple,4,175.76,2024-03-27,46,UPI,2.1,703.04
101510,4719,Mumbai,Fruits,Chips,4,130.33,2024-11-04,22,Cash,2.5,521.32
101511,4332,Hyderabad,Snacks,Chips,8,179.21,2024-08-11,12,UPI,4.3,1433.68
101512,4228,Mumbai,Dairy,Juice,6,74.92,2024-02-13,46,UPI,4.1,449.52
101513,3094,Delhi,Snacks,Chips,1,98.26,2024-12-01,57,Card,4.9,98.26
101514,3371,Pune,Vegetables,Bread,8,180.28,2024-05-17,28,Cash,5.0,1442.24
101515,3891,Hyderabad,Beverages,Banana,2,61.79,2024-09-26,37,Card,2.0,123.58
101516,4756,Mumbai,Beverages,Apple,6,183.95,2024-12-24,28,Cash,4.6,1103.6999999999998
101517,1129,Bangalore,Beverages,Banana,9,167.41,2024-02-05,26,Card,1.4,1506.69
101518,4482,Hyderabad,Beverages,Milk,1,196.31,2024-02-03,27,UPI,3.8,196.31
101519,1094,Delhi,Beverages,Apple,6,71.61,2024-03-28,27,UPI,1.9,429.65999999999997
101520,3674,Delhi,Beverages,Banana,8,54.79,2024-05-25,32,UPI,2.2,438.32
101521,3802,Bangalore,Fruits,Banana,2,72.86,2024-01-16,49,UPI,4.8,145.72
101522,2955,Mumbai,Dairy,Juice,5,191.38,2024-08-20,59,Cash,2.1,956.9
101523,4363,Hyderabad,Beverages,Juice,6,73.28,2024-02-10,18,Cash,3.7,439.68
101524,1793,Mumbai,Dairy,Milk,5,117.39,2024-09-11,38,Card,1.7,586.95
101525,2834,Delhi,Beverages,Chips,3,86.7,2024-10-07,51,Cash,1.4,260.1
101526,4354,Mumbai,Snacks,Apple,4,85.28,2024-05-05,38,Cash,2.4,341.12
101527,3116,Delhi,Beverages,Juice,7,46.74,2024-01-08,11,Card,3.5,327.18
101528,2683,Mumbai,Vegetables,Apple,4,112.05,2024-12-15,26,UPI,2.0,448.2
101529,1010,Bangalore,Fruits,Milk,9,171.39,2024-12-05,54,Card,2.2,1542.5099999999998
101530,4325,Pune,Snacks,Juice,2,19.4,2024-11-19,40,Card,3.8,38.8
101531,2865,Bangalore,Snacks,Juice,5,178.95,2024-06-24,37,UPI,1.4,894.75
101532,3919,Bangalore,Vegetables,Chips,8,136.44,2024-08-15,52,Card,2.8,1091.52
101533,3597,Pune,Beverages,Apple,5,127.18,2024-11-18,57,Card,4.8,635.9000000000001
101534,4205,Pune,Fruits,Apple,8,128.92,2024-01-18,48,Card,2.6,1031.36
101535,1711,Hyderabad,Snacks,Apple,8,66.29,2024-02-25,39,Cash,2.7,530.32
101536,3070,Hyderabad,Fruits,Chips,9,88.88,2024-02-04,44,UPI,4.0,799.92
101537,1814,Bangalore,Snacks,Juice,6,161.87,2024-04-27,57,UPI,4.1,971.22
101538,1345,Bangalore,Beverages,Milk,4,68.21,2024-10-08,29,Card,4.1,272.84
101539,3349,Delhi,Snacks,Apple,3,99.3,2024-09-10,25,Cash,5.0,297.9
101540,1362,Delhi,Snacks,Banana,5,13.73,2024-07-31,43,UPI,1.3,68.65
101541,3443,Hyderabad,Dairy,Chips,6,149.38,2024-03-01,23,UPI,4.9,896.28
101542,3265,Hyderabad,Beverages,Bread,3,89.36,2024-03-28,35,Card,4.8,268.08
101543,3188,Delhi,Vegetables,Milk,2,109.82,2024-09-27,29,Card,4.4,219.64
101544,4687,Delhi,Vegetables,Banana,7,31.79,2024-12-12,51,Card,2.8,222.53
101545,4005,Mumbai,Beverages,Apple,5,198.43,2024-02-01,33,UPI,4.5,992.1500000000001
101546,4281,Mumbai,Vegetables,Bread,9,67.47,2024-05-12,52,Card,1.9,607.23
101547,1984,Delhi,Beverages,Milk,3,130.65,2024-03-04,27,Card,4.2,391.95000000000005
101548,4040,Mumbai,Vegetables,Chips,8,120.43,2024-07-17,52,Card,1.7,963.44
101549,4694,Pune,Dairy,Bread,6,159.17,2024-09-12,18,Cash,4.3,955.02
101550,2639,Hyderabad,Vegetables,Juice,4,65.83,2024-12-07,28,Card,3.5,263.32
101551,1827,Hyderabad,Snacks,Bread,9,153.63,2024-06-03,29,UPI,1.4,1382.67
101552,3730,Delhi,Beverages,Banana,5,82.68,2024-08-18,51,Card,4.6,413.40000000000003
101553,4531,Bangalore,Fruits,Milk,6,88.12,2024-10-27,39,UPI,3.3,528.72
101554,4051,Delhi,Fruits,Banana,9,137.82,2024-02-04,35,Cash,3.6,1240.3799999999999
101555,1355,Mumbai,Beverages,Banana,7,159.01,2024-01-26,40,Cash,2.1,1113.07
101556,4055,Bangalore,Dairy,Apple,5,136.7,2024-01-23,44,Card,4.5,683.5
101557,2347,Mumbai,Vegetables,Chips,2,180.98,2024-05-20,12,UPI,3.2,361.96
101558,4204,Pune,Dairy,Bread,4,64.18,2024-10-11,49,Card,2.7,256.72
101559,3935,Mumbai,Fruits,Milk,2,181.12,2024-11-15,38,Card,3.1,362.24
101560,4876,Pune,Beverages,Juice,3,34.86,2024-06-04,15,UPI,3.8,104.58
101561,2863,Pune,Beverages,Chips,3,135.31,2024-04-22,10,UPI,3.8,405.93
101562,1126,Mumbai,Dairy,Chips,4,114.05,2024-05-18,33,UPI,2.4,456.2
101563,4177,Mumbai,Dairy,Milk,6,103.98,2024-07-27,47,UPI,2.5,623.88
101564,4056,Pune,Vegetables,Chips,3,69.07,2024-11-18,43,UPI,3.2,207.20999999999998
101565,1603,Bangalore,Snacks,Apple,1,105.71,2024-12-29,16,Cash,4.7,105.71
101566,4870,Pune,Snacks,Chips,1,40.74,2024-03-26,20,Cash,4.0,40.74
101567,4449,Hyderabad,Vegetables,Apple,9,80.17,2024-10-11,20,Cash,2.6,721.53
101568,2928,Pune,Snacks,Bread,9,28.75,2024-02-29,45,UPI,2.3,258.75
101569,2013,Bangalore,Fruits,Bread,5,118.65,2024-02-23,29,UPI,3.1,593.25
101570,1050,Hyderabad,Snacks,Banana,9,28.2,2024-04-02,25,UPI,4.5,253.79999999999998
101571,4100,Delhi,Vegetables,Apple,7,40.47,2024-11-20,14,Card,1.0,283.28999999999996
101572,4533,Delhi,Snacks,Juice,9,26.24,2024-09-21,33,Cash,3.8,236.16
101573,4367,Bangalore,Beverages,Bread,7,82.45,2024-07-31,39,Cash,2.2,577.15
101574,4368,Pune,Dairy,Chips,9,169.97,2024-11-28,39,Card,1.8,1529.73
101575,4797,Mumbai,Fruits,Milk,2,182.31,2024-01-10,48,Card,1.0,364.62
101576,3826,Bangalore,Beverages,Milk,8,23.66,2024-12-23,57,Cash,4.6,189.28
101577,2430,Hyderabad,Beverages,Apple,7,130.56,2024-07-21,56,UPI,4.6,913.9200000000001
101578,2792,Hyderabad,Vegetables,Juice,6,140.03,2024-07-14,46,Cash,1.2,840.1800000000001
101579,3861,Delhi,Dairy,Banana,5,111.42,2024-02-27,42,UPI,3.1,557.1
101580,2636,Hyderabad,Dairy,Chips,4,136.73,2024-09-12,29,Cash,1.6,546.92
101581,4476,Bangalore,Fruits,Apple,7,54.4,2024-08-10,31,Cash,4.0,380.8
101582,4417,Hyderabad,Vegetables,Milk,3,103.03,2024-06-28,50,Card,3.7,309.09000000000003
101583,2645,Bangalore,Fruits,Apple,8,84.27,2024-12-27,30,Card,2.2,674.16
101584,3467,Mumbai,Snacks,Chips,2,27.04,2024-02-04,46,UPI,1.5,54.08
101585,2205,Delhi,Beverages,Juice,1,128.86,2024-12-24,36,UPI,4.3,128.86
101586,4030,Hyderabad,Fruits,Juice,2,104.09,2024-04-12,47,Cash,3.7,208.18
101587,3872,Bangalore,Beverages,Bread,9,62.28,2024-06-09,44,Card,1.0,560.52
101588,4072,Pune,Vegetables,Chips,5,100.0,2024-07-18,47,UPI,3.5,500.0
101589,2854,Delhi,Snacks,Bread,8,157.31,2024-06-08,49,UPI,4.2,1258.48
101590,1566,Mumbai,Vegetables,Bread,3,162.31,2024-07-01,15,UPI,3.4,486.93
101591,3418,Bangalore,Snacks,Bread,7,133.41,2024-12-18,41,Cash,2.7,933.87
101592,1935,Mumbai,Snacks,Apple,2,98.87,2024-05-15,25,UPI,3.3,197.74
101593,2934,Mumbai,Beverages,Milk,8,119.39,2024-08-13,37,UPI,3.5,955.12
101594,3708,Hyderabad,Vegetables,Juice,7,83.15,2024-08-30,25,Card,3.6,582.0500000000001
101595,4502,Hyderabad,Vegetables,Apple,5,34.05,2024-04-15,36,Card,4.9,170.25
101596,4016,Bangalore,Fruits,Milk,4,83.27,2024-03-11,12,Card,1.7,333.08
101597,2332,Pune,Vegetables,Juice,1,110.76,2024-03-17,58,Cash,3.5,110.76
101598,4208,Bangalore,Fruits,Chips,5,123.78,2024-02-23,30,Card,1.8,618.9
101599,1201,Pune,Dairy,Juice,9,187.8,2024-10-03,47,Card,1.8,1690.2
101600,4507,Mumbai,Dairy,Juice,4,157.69,2024-04-20,47,Card,3.7,630.76
101601,3360,Delhi,Dairy,Juice,9,38.88,2024-08-11,39,Card,4.7,349.92
101602,1116,Bangalore,Vegetables,Banana,2,43.09,2024-03-15,31,UPI,1.6,86.18
101603,4737,Bangalore,Vegetables,Chips,4,29.09,2024-01-14,28,Cash,4.8,116.36
101604,1936,Pune,Fruits,Apple,9,150.25,2024-09-14,40,UPI,2.3,1352.25
101605,4874,Mumbai,Snacks,Apple,4,144.16,2024-07-07,29,UPI,2.6,576.64
101606,1574,Mumbai,Fruits,Milk,5,197.41,2024-12-29,56,Cash,1.6,987.05
101607,3291,Pune,Dairy,Apple,8,109.18,2024-08-26,28,UPI,3.5,873.44
101608,1536,Mumbai,Fruits,Bread,1,167.02,2024-11-29,11,Card,3.4,167.02
101609,2625,Hyderabad,Snacks,Juice,1,119.52,2024-10-30,49,Cash,2.8,119.52
101610,3122,Delhi,Vegetables,Apple,9,176.08,2024-03-31,48,UPI,2.9,1584.72
101611,4877,Bangalore,Fruits,Milk,9,146.99,2024-07-02,36,UPI,3.5,1322.91
101612,1385,Delhi,Dairy,Milk,4,132.15,2024-01-17,17,Card,3.3,528.6
101613,4974,Bangalore,Dairy,Bread,2,117.37,2024-01-12,54,UPI,2.5,234.74
101614,4281,Hyderabad,Vegetables,Milk,9,147.36,2024-06-14,36,UPI,4.5,1326.2400000000002
101615,1474,Mumbai,Fruits,Banana,4,89.73,2024-05-25,24,UPI,3.7,358.92
101616,1417,Pune,Snacks,Juice,6,28.35,2024-10-08,21,Cash,1.8,170.10000000000002
101617,3394,Hyderabad,Vegetables,Juice,1,17.6,2024-02-06,56,Cash,2.3,17.6
101618,4600,Delhi,Fruits,Juice,9,101.01,2024-03-10,23,UPI,4.2,909.09
101619,3687,Pune,Beverages,Chips,5,123.87,2024-06-17,16,UPI,1.4,619.35
101620,1938,Mumbai,Dairy,Apple,3,24.98,2024-11-30,26,Card,4.0,74.94
101621,1954,Hyderabad,Snacks,Banana,4,64.51,2024-06-18,35,Cash,2.4,258.04
101622,1875,Pune,Snacks,Apple,1,71.19,2024-09-09,46,Cash,3.2,71.19
101623,1762,Hyderabad,Snacks,Banana,9,116.93,2024-12-11,29,Cash,2.1,1052.3700000000001
101624,2202,Hyderabad,Dairy,Apple,8,62.91,2024-10-23,19,UPI,4.9,503.28
101625,2205,Mumbai,Fruits,Bread,4,28.17,2024-05-21,28,Card,4.6,112.68
101626,1663,Bangalore,Vegetables,Milk,2,41.32,2024-09-29,27,Card,4.7,82.64
101627,1024,Pune,Fruits,Milk,9,43.05,2024-08-12,39,UPI,1.7,387.45
101628,2990,Mumbai,Vegetables,Bread,4,170.11,2024-07-01,39,UPI,4.4,680.44
101629,2203,Hyderabad,Snacks,Banana,9,64.02,2024-08-08,34,Card,3.1,576.18
101630,1709,Mumbai,Fruits,Chips,3,145.79,2024-02-22,33,Card,3.8,437.37
101631,4572,Bangalore,Snacks,Banana,7,117.89,2024-04-27,19,Cash,1.9,825.23
101632,2879,Pune,Beverages,Milk,7,195.64,2024-12-30,11,UPI,3.8,1369.48
101633,2184,Bangalore,Snacks,Chips,4,61.84,2024-06-07,47,Cash,4.7,247.36
101634,3224,Delhi,Snacks,Apple,2,40.09,2024-05-15,41,Card,2.1,80.18
101635,1284,Pune,Vegetables,Chips,9,19.89,2024-03-17,44,Cash,1.9,179.01
101636,1062,Bangalore,Beverages,Banana,4,55.78,2024-12-01,46,Card,1.4,223.12
101637,2002,Hyderabad,Snacks,Bread,8,139.97,2024-02-14,16,Card,2.1,1119.76
101638,1661,Pune,Snacks,Apple,2,26.2,2024-01-18,16,Cash,3.1,52.4
101639,3713,Pune,Beverages,Banana,8,56.49,2024-12-20,36,UPI,4.3,451.92
101640,3203,Mumbai,Beverages,Apple,5,172.51,2024-07-23,19,Cash,2.1,862.55
101641,4953,Hyderabad,Fruits,Chips,7,120.76,2024-11-19,42,Cash,3.5,845.32
101642,2492,Delhi,Vegetables,Milk,7,23.21,2024-03-23,52,UPI,2.9,162.47
101643,4120,Bangalore,Beverages,Banana,9,19.06,2024-02-19,16,UPI,2.2,171.54
101644,1966,Mumbai,Beverages,Bread,3,21.61,2024-10-07,15,Cash,3.0,64.83
101645,1848,Bangalore,Dairy,Chips,4,188.96,2024-06-14,15,Card,1.7,755.84
101646,2107,Delhi,Beverages,Banana,4,171.48,2024-08-30,22,Cash,3.6,685.92
101647,4432,Delhi,Vegetables,Bread,5,170.54,2024-06-12,57,Card,1.5,852.6999999999999
101648,1688,Pune,Snacks,Banana,6,185.6,2024-11-19,22,UPI,3.9,1113.6
101649,1147,Delhi,Snacks,Chips,3,106.0,2024-02-25,11,UPI,1.7,318.0
101650,4701,Bangalore,Snacks,Banana,4,57.0,2024-02-08,28,Card,5.0,228.0
101651,1341,Hyderabad,Snacks,Apple,3,86.26,2024-11-14,28,Cash,4.3,258.78000000000003
101652,3523,Hyderabad,Dairy,Chips,2,146.58,2024-05-07,59,UPI,2.4,293.16
101653,2086,Pune,Beverages,Banana,9,176.45,2024-05-01,47,Card,2.7,1588.05
101654,2724,Bangalore,Snacks,Milk,1,92.67,2024-09-03,11,Card,2.0,92.67
101655,2383,Bangalore,Fruits,Banana,2,111.72,2024-07-04,35,Cash,4.1,223.44
101656,3608,Delhi,Snacks,Apple,8,187.04,2024-07-26,15,Card,2.5,1496.32
101657,1326,Bangalore,Beverages,Bread,7,30.42,2024-11-10,29,Card,4.0,212.94
101658,2792,Mumbai,Snacks,Bread,1,173.84,2024-10-30,32,Cash,1.1,173.84
101659,2759,Delhi,Dairy,Bread,5,40.27,2024-08-26,24,UPI,1.5,201.35000000000002
101660,4212,Mumbai,Vegetables,Milk,6,101.93,2024-08-02,15,UPI,2.5,611.58
101661,1989,Pune,Vegetables,Apple,5,51.5,2024-10-18,37,UPI,1.4,257.5
101662,3262,Hyderabad,Beverages,Chips,4,124.56,2024-08-11,44,Card,3.4,498.24
101663,3482,Pune,Vegetables,Bread,1,116.13,2024-03-28,20,Card,1.2,116.13
101664,4962,Hyderabad,Vegetables,Apple,7,82.2,2024-01-25,17,Cash,4.4,575.4
101665,1951,Pune,Fruits,Banana,9,174.03,2024-08-07,59,Card,4.0,1566.27
101666,1722,Bangalore,Beverages,Milk,6,135.36,2024-10-01,58,Card,1.9,812.1600000000001
101667,4389,Mumbai,Beverages,Apple,3,147.03,2024-05-14,33,UPI,2.9,441.09000000000003
101668,3079,Hyderabad,Vegetables,Apple,4,38.63,2024-08-20,30,Card,2.8,154.52
101669,3717,Delhi,Vegetables,Chips,5,177.8,2024-03-06,58,Card,3.9,889.0
101670,3332,Mumbai,Vegetables,Apple,1,41.74,2024-03-20,45,Card,2.6,41.74
101671,4376,Delhi,Dairy,Chips,5,52.33,2024-09-11,16,Cash,1.1,261.65
101672,1428,Mumbai,Snacks,Milk,1,34.33,2024-05-04,14,Card,2.1,34.33
101673,2500,Mumbai,Dairy,Milk,9,93.67,2024-05-25,38,Cash,2.9,843.03
101674,1285,Pune,Beverages,Banana,7,178.66,2024-04-12,25,UPI,4.9,1250.62
101675,4215,Hyderabad,Fruits,Chips,3,57.97,2024-10-03,15,Card,4.5,173.91
101676,4495,Hyderabad,Snacks,Chips,9,81.01,2024-05-03,23,Cash,1.7,729.09
101677,4090,Mumbai,Fruits,Bread,2,170.75,2024-09-23,11,UPI,3.9,341.5
101678,3065,Bangalore,Beverages,Bread,7,127.38,2024-10-04,34,Card,4.7,891.66
101679,1768,Bangalore,Beverages,Banana,9,152.81,2024-04-20,40,Cash,1.0,1375.29
101680,3637,Delhi,Fruits,Milk,6,50.66,2024-11-08,59,Cash,3.9,303.96
101681,2394,Delhi,Fruits,Juice,5,146.13,2024-03-29,59,UPI,2.8,730.65
101682,4246,Pune,Fruits,Bread,7,53.25,2024-06-06,22,Card,3.7,372.75
101683,4057,Mumbai,Beverages,Apple,6,197.59,2024-08-03,27,Card,3.4,1185.54
101684,1193,Delhi,Vegetables,Milk,5,116.38,2024-10-27,26,Card,4.9,581.9
101685,3549,Delhi,Fruits,Juice,2,142.17,2024-02-05,54,Cash,2.2,284.34
101686,1987,Mumbai,Snacks,Apple,8,32.5,2024-03-27,37,Card,4.1,260.0
101687,2136,Pune,Beverages,Chips,7,57.62,2024-04-27,21,Cash,1.9,403.34
101688,3161,Delhi,Dairy,Milk,6,36.55,2024-11-23,44,Cash,2.7,219.29999999999998
101689,4293,Pune,Dairy,Banana,5,84.13,2024-06-30,31,UPI,4.9,420.65
101690,2701,Hyderabad,Snacks,Chips,5,63.99,2024-03-08,48,Cash,4.1,319.95
101691,1946,Pune,Vegetables,Chips,9,149.26,2024-12-24,10,UPI,2.3,1343.34
101692,1830,Bangalore,Fruits,Apple,1,30.65,2024-06-07,46,UPI,3.5,30.65
101693,4715,Bangalore,Beverages,Chips,9,152.89,2024-10-11,30,Card,1.2,1376.0099999999998
101694,2920,Pune,Fruits,Bread,6,18.68,2024-06-12,10,UPI,2.1,112.08
101695,4335,Bangalore,Beverages,Milk,4,48.38,2024-12-26,13,Card,3.9,193.52
101696,3972,Hyderabad,Dairy,Bread,7,160.47,2024-03-13,41,UPI,3.3,1123.29
101697,1054,Mumbai,Fruits,Apple,9,151.13,2024-04-28,10,Cash,2.9,1360.17
101698,4942,Bangalore,Snacks,Juice,5,100.5,2024-12-06,22,Card,3.8,502.5
101699,4714,Bangalore,Vegetables,Apple,5,19.5,2024-07-13,55,Cash,2.6,97.5
101700,1799,Pune,Snacks,Milk,8,125.88,2024-03-29,56,Card,1.1,1007.04
101701,1777,Hyderabad,Vegetables,Chips,7,87.28,2024-12-10,26,Cash,2.8,610.96
101702,2481,Mumbai,Fruits,Banana,8,70.14,2024-03-16,21,UPI,4.6,561.12
101703,2901,Pune,Fruits,Apple,2,131.68,2024-08-08,16,Card,4.4,263.36
101704,3209,Pune,Vegetables,Milk,9,92.96,2024-05-18,12,Card,2.6,836.64
101705,4451,Hyderabad,Dairy,Banana,3,27.56,2024-08-28,59,Card,1.1,82.67999999999999
101706,3134,Mumbai,Beverages,Chips,6,184.03,2024-06-02,35,UPI,3.5,1104.18
101707,1054,Hyderabad,Snacks,Juice,6,157.91,2024-02-22,40,Cash,4.0,947.46
101708,4547,Mumbai,Snacks,Apple,2,20.71,2024-05-21,45,UPI,2.2,41.42
101709,2823,Hyderabad,Snacks,Juice,7,109.76,2024-11-15,35,UPI,2.9,768.32
101710,2201,Pune,Fruits,Milk,9,25.84,2024-01-31,12,UPI,5.0,232.56
101711,4462,Pune,Snacks,Juice,1,169.09,2024-08-10,53,Cash,3.3,169.09
101712,4420,Delhi,Beverages,Juice,8,126.47,2024-10-18,37,UPI,2.4,1011.76
101713,4079,Bangalore,Beverages,Milk,2,42.77,2024-09-22,53,Card,3.5,85.54
101714,1832,Hyderabad,Vegetables,Milk,1,13.94,2024-10-08,26,UPI,1.7,13.94
101715,1312,Delhi,Fruits,Apple,8,16.0,2024-10-02,47,Cash,1.8,128.0
101716,3806,Bangalore,Beverages,Juice,2,106.4,2024-02-13,56,Card,4.7,212.8
101717,2858,Hyderabad,Dairy,Banana,6,149.53,2024-03-02,39,Cash,2.0,897.1800000000001
101718,3007,Mumbai,Fruits,Milk,6,32.96,2024-07-19,11,UPI,2.2,197.76
101719,3006,Bangalore,Fruits,Chips,5,52.04,2024-11-30,17,Cash,3.2,260.2
101720,3490,Pune,Beverages,Juice,8,72.18,2024-01-09,23,Card,4.6,577.44
101721,2790,Delhi,Dairy,Milk,3,51.43,2024-03-11,46,Cash,4.1,154.29
101722,1327,Bangalore,Vegetables,Banana,4,84.35,2024-03-30,44,Card,1.2,337.4
101723,4125,Bangalore,Beverages,Apple,7,116.33,2024-01-24,51,Card,3.8,814.31
101724,3808,Pune,Dairy,Juice,7,140.14,2024-05-19,48,UPI,3.0,980.9799999999999
101725,4310,Hyderabad,Fruits,Milk,8,193.12,2024-11-11,20,UPI,2.9,1544.96
101726,4300,Mumbai,Dairy,Milk,2,186.86,2024-12-05,24,Card,3.8,373.72
101727,3626,Pune,Fruits,Chips,2,118.32,2024-03-18,11,Cash,1.8,236.64
101728,4122,Mumbai,Beverages,Chips,4,149.49,2024-08-01,46,Card,4.9,597.96
101729,4680,Hyderabad,Beverages,Juice,9,190.67,2024-01-16,52,UPI,3.6,1716.03
101730,4675,Bangalore,Snacks,Milk,9,25.86,2024-01-29,41,Cash,2.5,232.74
101731,4054,Mumbai,Snacks,Juice,4,11.07,2024-10-17,49,Card,3.4,44.28
101732,2287,Delhi,Snacks,Milk,9,15.66,2024-02-12,22,UPI,1.9,140.94
101733,4489,Delhi,Beverages,Chips,3,117.04,2024-12-17,52,Card,3.5,351.12
101734,4874,Pune,Vegetables,Banana,5,154.94,2024-02-22,26,Card,1.1,774.7
101735,3143,Hyderabad,Beverages,Bread,9,79.74,2024-10-02,24,Card,2.4,717.66
101736,2111,Pune,Dairy,Bread,6,113.6,2024-08-19,42,Cash,4.0,681.5999999999999
101737,4149,Pune,Beverages,Milk,3,108.11,2024-07-30,25,UPI,4.2,324.33
101738,2311,Pune,Beverages,Chips,9,28.01,2024-01-08,22,UPI,2.0,252.09
101739,4191,Delhi,Fruits,Apple,6,71.1,2024-05-01,31,Card,3.2,426.59999999999997
101740,3861,Delhi,Fruits,Apple,4,13.69,2024-02-11,32,Card,3.1,54.76
101741,3538,Pune,Fruits,Bread,4,31.03,2024-11-28,45,Card,2.7,124.12
101742,4983,Delhi,Beverages,Banana,8,164.25,2024-08-20,52,Cash,1.9,1314.0
101743,1451,Hyderabad,Vegetables,Bread,7,167.59,2024-03-10,59,UPI,3.8,1173.13
101744,2523,Pune,Dairy,Milk,1,162.37,2024-01-16,59,Card,2.0,162.37
101745,1164,Delhi,Dairy,Banana,6,148.1,2024-03-09,19,UPI,4.6,888.5999999999999
101746,1181,Mumbai,Vegetables,Apple,8,160.73,2024-02-22,26,Card,3.1,1285.84
101747,3516,Pune,Vegetables,Chips,3,137.49,2024-06-21,39,UPI,4.5,412.47
101748,1909,Pune,Dairy,Chips,9,137.27,2024-09-18,22,Card,2.2,1235.43
101749,3782,Hyderabad,Snacks,Milk,2,136.8,2024-10-15,39,Cash,4.2,273.6
101750,1822,Bangalore,Fruits,Bread,6,107.67,2024-01-15,55,Card,1.5,646.02
